tick,entity_id,event_type,vehicle_type,vehicle_id,link_id,mode,data
88,CAR_0047,enter_link,car,CAR_0047,LINK_industrial_zone_rd_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""link_id"": ""LINK_industrial_zone_rd_2"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 145, ""cars_in_link"": 48, ""free_speed"": 80, ""calculated_speed"": 69.1, ""travel_time"": 3.62, ""lanes"": 1, ""tick"": 88}"
88,CAR_0049,enter_link,car,CAR_0049,LINK_suburban_loop_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0049"", ""link_id"": ""LINK_suburban_loop_3"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 175, ""cars_in_link"": 37, ""free_speed"": 50, ""calculated_speed"": 46.62, ""travel_time"": 10.72, ""lanes"": 2, ""tick"": 88}"
88,CAR_0034,enter_link,car,CAR_0034,LINK_central_park_way_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_central_park_way_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 136, ""cars_in_link"": 9, ""free_speed"": 60, ""calculated_speed"": 42.36, ""travel_time"": 47.22, ""lanes"": 1, ""tick"": 88}"
93,CAR_0047,enter_link,car,CAR_0047,LINK_market_street_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""link_id"": ""LINK_market_street_1"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 145, ""cars_in_link"": 36, ""free_speed"": 60, ""calculated_speed"": 48.45, ""travel_time"": 20.64, ""lanes"": 2, ""tick"": 93}"
93,CAR_0049,enter_link,car,CAR_0049,LINK_central_park_way_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0049"", ""link_id"": ""LINK_central_park_way_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 120, ""cars_in_link"": 47, ""free_speed"": 60, ""calculated_speed"": 47.27, ""travel_time"": 42.31, ""lanes"": 4, ""tick"": 93}"
93,CAR_0047,signal_wait,car,CAR_0047,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""phase"": ""Red"", ""wait_until_tick"": 110, ""tick"": 93}"
93,CAR_0034,enter_link,car,CAR_0034,LINK_market_street_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_market_street_3"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 50, ""cars_in_link"": 19, ""free_speed"": 80, ""calculated_speed"": 46.92, ""travel_time"": 10.66, ""lanes"": 3, ""tick"": 93}"
93,CAR_0047,enter_link,car,CAR_0047,LINK_river_crossing_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""link_id"": ""LINK_river_crossing_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 152, ""cars_in_link"": 37, ""free_speed"": 60, ""calculated_speed"": 58.62, ""travel_time"": 34.12, ""lanes"": 1, ""tick"": 93}"
96,CAR_0034,enter_micro_link,car,CAR_0034,LINK_harbor_boulevard_1,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_harbor_boulevard_1"", ""mode"": ""MICRO"", ""link_length"": 2000, ""link_capacity"": 122, ""cars_in_link"": 2, ""free_speed"": 80, ""calculated_speed"": 41.94, ""travel_time"": 47.69, ""lanes"": 1, ""tick"": 96}"
96,CAR_0025,enter_link,car,CAR_0025,LINK_highway_bypass_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0025"", ""link_id"": ""LINK_highway_bypass_2"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 61, ""cars_in_link"": 38, ""free_speed"": 50, ""calculated_speed"": 31.92, ""travel_time"": 31.33, ""lanes"": 4, ""tick"": 96}"
96,CAR_0025,signal_wait,car,CAR_0025,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0025"", ""phase"": ""Red"", ""wait_until_tick"": 145, ""tick"": 96}"
96,CAR_0034,enter_link,car,CAR_0034,LINK_market_street_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_market_street_1"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 168, ""cars_in_link"": 29, ""free_speed"": 40, ""calculated_speed"": 24.14, ""travel_time"": 10.36, ""lanes"": 2, ""tick"": 96}"
96,CAR_0047,enter_link,car,CAR_0047,LINK_harbor_boulevard_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""link_id"": ""LINK_harbor_boulevard_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 68, ""cars_in_link"": 50, ""free_speed"": 80, ""calculated_speed"": 74.49, ""travel_time"": 26.85, ""lanes"": 4, ""tick"": 96}"
96,CAR_0034,enter_link,car,CAR_0034,LINK_river_crossing_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_river_crossing_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 87, ""cars_in_link"": 33, ""free_speed"": 40, ""calculated_speed"": 35.23, ""travel_time"": 28.39, ""lanes"": 3, ""tick"": 96}"
96,CAR_0034,enter_link,car,CAR_0034,LINK_harbor_boulevard_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_harbor_boulevard_1"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 65, ""cars_in_link"": 13, ""free_speed"": 50, ""calculated_speed"": 38.06, ""travel_time"": 6.57, ""lanes"": 2, ""tick"": 96}"
97,CAR_0034,enter_link,car,CAR_0034,LINK_shopping_district_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_shopping_district_1"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 140, ""cars_in_link"": 47, ""free_speed"": 50, ""calculated_speed"": 32.66, ""travel_time"": 30.62, ""lanes"": 3, ""tick"": 97}"
97,CAR_0047,signal_wait,car,CAR_0047,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""phase"": ""Red"", ""wait_until_tick"": 115, ""tick"": 97}"
97,CAR_0034,enter_link,car,CAR_0034,LINK_highway_bypass_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""link_id"": ""LINK_highway_bypass_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 101, ""cars_in_link"": 13, ""free_speed"": 60, ""calculated_speed"": 46.74, ""travel_time"": 42.79, ""lanes"": 4, ""tick"": 97}"
97,CAR_0034,signal_wait,car,CAR_0034,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""phase"": ""Red"", ""wait_until_tick"": 138, ""tick"": 97}"
103,CAR_0038,journey_started,car,CAR_0038,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""origin"": ""NODE_00083"", ""destination"": ""NODE_00013"", ""route_cost"": 2920.57, ""route_length"": 8, ""tick"": 103}"
103,CAR_0038,enter_link,car,CAR_0038,LINK_harbor_boulevard_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_harbor_boulevard_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 183, ""cars_in_link"": 2, ""free_speed"": 80, ""calculated_speed"": 62.93, ""travel_time"": 31.78, ""lanes"": 4, ""tick"": 103}"
103,CAR_0038,signal_wait,car,CAR_0038,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""phase"": ""Red"", ""wait_until_tick"": 130, ""tick"": 103}"
103,CAR_0038,enter_link,car,CAR_0038,LINK_downtown_main_st_5,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_downtown_main_st_5"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 117, ""cars_in_link"": 49, ""free_speed"": 60, ""calculated_speed"": 43.75, ""travel_time"": 5.71, ""lanes"": 2, ""tick"": 103}"
105,CAR_0001,journey_started,car,CAR_0001,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""origin"": ""NODE_00042"", ""destination"": ""NODE_00050"", ""route_cost"": 1600.69, ""route_length"": 30, ""tick"": 105}"
105,CAR_0020,journey_started,car,CAR_0020,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""origin"": ""NODE_00038"", ""destination"": ""NODE_00014"", ""route_cost"": 1810.36, ""route_length"": 10, ""tick"": 105}"
105,CAR_0020,signal_wait,car,CAR_0020,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""phase"": ""Red"", ""wait_until_tick"": 131, ""tick"": 105}"
105,CAR_0001,enter_micro_link,car,CAR_0001,LINK_market_street_4,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""link_id"": ""LINK_market_street_4"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 164, ""cars_in_link"": 48, ""free_speed"": 60, ""calculated_speed"": 39.61, ""travel_time"": 12.62, ""lanes"": 2, ""tick"": 105}"
105,CAR_0001,signal_wait,car,CAR_0001,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""phase"": ""Red"", ""wait_until_tick"": 122, ""tick"": 105}"
105,CAR_0001,enter_link,car,CAR_0001,LINK_industrial_zone_rd_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""link_id"": ""LINK_industrial_zone_rd_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 115, ""cars_in_link"": 43, ""free_speed"": 50, ""calculated_speed"": 48.59, ""travel_time"": 20.58, ""lanes"": 4, ""tick"": 105}"
109,CAR_0001,enter_link,car,CAR_0001,LINK_industrial_zone_rd_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""link_id"": ""LINK_industrial_zone_rd_1"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 162, ""cars_in_link"": 1, ""free_speed"": 50, ""calculated_speed"": 33.4, ""travel_time"": 14.97, ""lanes"": 4, ""tick"": 109}"
109,CAR_0037,journey_started,car,CAR_0037,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""origin"": ""NODE_00008"", ""destination"": ""NODE_00050"", ""route_cost"": 3866.61, ""route_length"": 8, ""tick"": 109}"
109,CAR_0001,enter_link,car,CAR_0001,LINK_river_crossing_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""link_id"": ""LINK_river_crossing_3"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 169, ""cars_in_link"": 15, ""free_speed"": 50, ""calculated_speed"": 35.28, ""travel_time"": 14.17, ""lanes"": 2, ""tick"": 109}"
109,CAR_0001,enter_link,car,CAR_0001,LINK_downtown_main_st_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0001"", ""link_id"": ""LINK_downtown_main_st_3"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 142, ""cars_in_link"": 28, ""free_speed"": 40, ""calculated_speed"": 31.72, ""travel_time"": 15.76, ""lanes"": 2, ""tick"": 109}"
109,CAR_0037,enter_link,car,CAR_0037,LINK_highway_bypass_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_highway_bypass_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 114, ""cars_in_link"": 12, ""free_speed"": 50, ""calculated_speed"": 34.13, ""travel_time"": 58.6, ""lanes"": 3, ""tick"": 109}"
109,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 122, ""tick"": 109}"
109,CAR_0037,enter_link,car,CAR_0037,LINK_shopping_district_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_shopping_district_0"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 52, ""cars_in_link"": 46, ""free_speed"": 40, ""calculated_speed"": 37.27, ""travel_time"": 13.41, ""lanes"": 1, ""tick"": 109}"
109,CAR_0037,enter_micro_link,car,CAR_0037,LINK_market_street_3,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_market_street_3"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 65, ""cars_in_link"": 28, ""free_speed"": 80, ""calculated_speed"": 51.52, ""travel_time"": 9.7, ""lanes"": 2, ""tick"": 109}"
112,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 119, ""tick"": 112}"
112,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 153, ""tick"": 112}"
112,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 140, ""tick"": 112}"
112,CAR_0037,enter_link,car,CAR_0037,LINK_uptown_avenue_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_uptown_avenue_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 150, ""cars_in_link"": 38, ""free_speed"": 60, ""calculated_speed"": 43.74, ""travel_time"": 45.73, ""lanes"": 2, ""tick"": 112}"
112,CAR_0037,enter_link,car,CAR_0037,LINK_highway_bypass_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_highway_bypass_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 194, ""cars_in_link"": 30, ""free_speed"": 60, ""calculated_speed"": 30.68, ""travel_time"": 32.6, ""lanes"": 1, ""tick"": 112}"
112,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 122, ""tick"": 112}"
112,CAR_0037,signal_wait,car,CAR_0037,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""phase"": ""Red"", ""wait_until_tick"": 150, ""tick"": 112}"
119,CAR_0010,journey_started,car,CAR_0010,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0010"", ""origin"": ""NODE_00014"", ""destination"": ""NODE_00058"", ""route_cost"": 717.94, ""route_length"": 28, ""tick"": 119}"
119,CAR_0010,enter_link,car,CAR_0010,LINK_highway_bypass_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0010"", ""link_id"": ""LINK_highway_bypass_3"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 81, ""cars_in_link"": 41, ""free_speed"": 80, ""calculated_speed"": 57.41, ""travel_time"": 8.71, ""lanes"": 3, ""tick"": 119}"
122,CAR_0010,enter_link,car,CAR_0010,LINK_suburban_loop_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0010"", ""link_id"": ""LINK_suburban_loop_2"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 133, ""cars_in_link"": 47, ""free_speed"": 80, ""calculated_speed"": 45.32, ""travel_time"": 22.07, ""lanes"": 4, ""tick"": 122}"
122,CAR_0031,journey_started,car,CAR_0031,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""origin"": ""NODE_00054"", ""destination"": ""NODE_00060"", ""route_cost"": 4579.12, ""route_length"": 24, ""tick"": 122}"
122,CAR_0031,enter_link,car,CAR_0031,LINK_market_street_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""link_id"": ""LINK_market_street_2"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 59, ""cars_in_link"": 14, ""free_speed"": 60, ""calculated_speed"": 56.75, ""travel_time"": 17.62, ""lanes"": 3, ""tick"": 122}"
122,CAR_0031,enter_link,car,CAR_0031,LINK_market_street_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""link_id"": ""LINK_market_street_2"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 62, ""cars_in_link"": 4, ""free_speed"": 80, ""calculated_speed"": 40.09, ""travel_time"": 12.47, ""lanes"": 3, ""tick"": 122}"
122,CAR_0031,signal_wait,car,CAR_0031,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""phase"": ""Red"", ""wait_until_tick"": 182, ""tick"": 122}"
122,CAR_0031,signal_wait,car,CAR_0031,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""phase"": ""Red"", ""wait_until_tick"": 164, ""tick"": 122}"
122,CAR_0031,enter_link,car,CAR_0031,LINK_shopping_district_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0031"", ""link_id"": ""LINK_shopping_district_0"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 66, ""cars_in_link"": 49, ""free_speed"": 40, ""calculated_speed"": 39.07, ""travel_time"": 6.4, ""lanes"": 3, ""tick"": 122}"
